instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c06_s01_cov050_seed00000006_bw025,c06_s01_cov050_seed00000006,flip,fast_gate,6,1,measured,0.5,0.25,,6,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 W->Y X->C03 X->C05 X->Y C00-X,0.0001711659999941162,0.0,0.0001711659999941162,,1,5,2,0,0.5090000000000001,0.509,2,1
c06_s01_cov050_seed00000007_bw000,c06_s01_cov050_seed00000007,flip,fast_gate,6,1,measured,0.5,0.0,,7,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.0001816250000001851,0.0,0.0001816250000001851,,1,5,2,0,0.0,0.0,2,0
c06_s01_cov050_seed00000007_bw010,c06_s01_cov050_seed00000007,flip,fast_gate,6,1,measured,0.5,0.1,,7,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.00018016699999989783,0.0,0.00018016699999989783,,1,5,2,0,0.0,0.0,2,0
c06_s01_cov050_seed00000007_bw025,c06_s01_cov050_seed00000007,flip,fast_gate,6,1,measured,0.5,0.25,,7,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 W->Y X->C02 X->C03 X->C05 X->Y C00-X,0.00020720799999907058,0.0,0.00020720799999907058,,1,5,2,0,0.0,0.0,2,0
c06_s01_cov050_seed00000008_bw000,c06_s01_cov050_seed00000008,flip,fast_gate,6,1,measured,0.5,0.0,,8,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.0001656250000001691,0.0,0.0001656250000001691,,1,5,2,0,0.5280000000000001,0.528,2,1
c06_s01_cov050_seed00000008_bw010,c06_s01_cov050_seed00000008,flip,fast_gate,6,1,measured,0.5,0.1,,8,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.00028320799999903556,0.0,0.00028320799999903556,,1,5,2,0,0.491,0.491,2,1
c06_s01_cov050_seed00000008_bw025,c06_s01_cov050_seed00000008,flip,fast_gate,6,1,measured,0.5,0.25,,8,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C03->C05 W->Y X->C02 X->Y C00-X,0.00016795799999869132,0.0,0.00016795799999869132,,1,5,2,0,0.492,0.492,2,1
c06_s01_cov050_seed00000009_bw000,c06_s01_cov050_seed00000009,flip,fast_gate,6,1,measured,0.5,0.0,,9,X,Y,3,1,5,5,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 W->Y X->Y C00-X C02-X,0.00023166699999954687,0.0,0.00023166699999954687,,1,5,2,0,0.4094068861701448,1.0154343560576475,3,0
c06_s01_cov050_seed00000009_bw010,c06_s01_cov050_seed00000009,flip,fast_gate,6,1,measured,0.5,0.1,,9,X,Y,3,1,5,5,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 C03->C05 W->Y X->Y C00-X C02-X,0.00023883300000093755,0.0,0.00023883300000093755,,1,5,2,0,0.4046068685623282,1.0138920996977558,3,0
c06_s01_cov050_seed00000009_bw025,c06_s01_cov050_seed00000009,flip,fast_gate,6,1,measured,0.5,0.25,,9,X,Y,3,5,5,5,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C00 C02->C03 C02->X C03->C05 W->Y X->Y C00-X C02-C04,0.0003016670000022259,0.0,0.0003016670000022259,,1,5,4,0,0.334,0.668,3,1
c06_s01_cov050_seed00000010_bw000,c06_s01_cov050_seed00000010,flip,fast_gate,6,1,measured,0.5,0.0,,10,X,Y,4,2,5,5,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C04 W->Y X->Y C00-X C02-X C05-X,0.0007684580000004715,0.0,0.0007684580000004715,,1,5,2,0,0.3027762845849802,1.0092542819499342,4,1
c06_s01_cov050_seed00000010_bw010,c06_s01_cov050_seed00000010,flip,fast_gate,6,1,measured,0.5,0.1,,10,X,Y,4,2,5,5,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C04 W->Y X->Y C00-X C02-X C05-X,0.0003231669999976816,0.0,0.0003231669999976816,,1,5,2,0,0.30118341335386883,1.003944711179563,4,1
c06_s01_cov050_seed00000010_bw025,c06_s01_cov050_seed00000010,flip,fast_gate,6,1,measured,0.5,0.25,,10,X,Y,4,5,6,6,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C00 C02->C03 C02->X W->Y X->C05 X->Y C00-X C02-C04,0.0003476669999997739,0.0,0.0003476669999997739,,1,6,4,0,0.29838935574229697,0.9946311858076564,4,1
c06_s01_cov050_seed00000011_bw000,c06_s01_cov050_seed00000011,flip,fast_gate,6,1,measured,0.5,0.0,,11,X,Y,3,3,3,3,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y W->Y X->Y C00-C04 C00-C05 C00-X C02-C04,0.00021429099999981105,0.0,0.00021429099999981105,,1,3,2,0,0.6470000000000001,0.647,3,2
c06_s01_cov050_seed00000011_bw010,c06_s01_cov050_seed00000011,flip,fast_gate,6,1,measured,0.5,0.1,,11,X,Y,3,3,3,3,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y W->Y X->Y C00-C04 C00-C05 C00-X C02-C04,0.00019745900000245342,0.0,0.00019745900000245342,,1,3,2,0,0.6790000000000002,0.679,3,2
c06_s01_cov050_seed00000011_bw025,c06_s01_cov050_seed00000011,flip,fast_gate,6,1,measured,0.5,0.25,,11,X,Y,3,3,5,5,0.6666666666666666,1,W,0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->Y W->Y X->Y C00-X C02-C04,0.000253208000003724,0.0,0.000253208000003724,,1,5,2,0,0.0,0.0,3,1
c06_s01_cov050_seed00000012_bw000,c06_s01_cov050_seed00000012,flip,fast_gate,6,1,measured,0.5,0.0,,12,X,Y,4,2,5,5,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->Y W->Y X->C02 X->Y C00-X C03-X C04-C05,0.0002518330000000901,0.0,0.0002518330000000901,,1,5,2,0,0.5889234567901236,1.2676049382716048,4,2
c06_s01_cov050_seed00000012_bw010,c06_s01_cov050_seed00000012,flip,fast_gate,6,1,measured,0.5,0.1,,12,X,Y,4,2,5,5,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->Y W->Y X->C02 X->Y C00-X C03-X C04-C05,0.00025170899999693575,0.0,0.00025170899999693575,,1,5,2,0,0.5768,1.256,4,2
c06_s01_cov050_seed00000012_bw025,c06_s01_cov050_seed00000012,flip,fast_gate,6,1,measured,0.5,0.25,,12,X,Y,4,5,6,6,0.7,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C05->C04 W->Y X->C02 X->Y C00-C05 C00-X C03-X,0.0006809170000039444,0.0,0.0006809170000039444,,2,11,5,0,0.49880239520958075,1.6626746506986028,4,1
c06_s01_cov050_seed00000013_bw000,c06_s01_cov050_seed00000013,flip,fast_gate,6,1,measured,0.5,0.0,,13,X,Y,3,1,5,5,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 W->Y X->C02 X->C05 X->Y C00-X C03-C04,0.00023304199999962805,0.0,0.00023304199999962805,,1,5,2,0,0.0,0.0,3,0
c06_s01_cov050_seed00000013_bw010,c06_s01_cov050_seed00000013,flip,fast_gate,6,1,measured,0.5,0.1,,13,X,Y,3,1,5,5,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 W->Y X->C02 X->C05 X->Y C00-X C03-C04,0.00022562499999878582,0.0,0.00022562499999878582,,1,5,2,0,0.0,0.0,3,0
c06_s01_cov050_seed00000014_bw000,c06_s01_cov050_seed00000014,flip,fast_gate,6,1,measured,0.5,0.0,,14,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.00035737500000010414,0.0,0.00035737500000010414,,1,5,2,0,0.477,0.477,2,1
c06_s01_cov050_seed00000014_bw010,c06_s01_cov050_seed00000014,flip,fast_gate,6,1,measured,0.5,0.1,,14,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.00017212499999885722,0.0,0.00017212499999885722,,1,5,2,0,0.535,0.535,2,1
c06_s01_cov050_seed00000014_bw025,c06_s01_cov050_seed00000014,flip,fast_gate,6,1,measured,0.5,0.25,,14,X,Y,2,0,5,5,0.625,2,"C00,W",0.5,1,0,1,0,2,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C04->C05 W->Y X->C04 X->Y C00-X,0.00026020800000026156,0.0,0.00026020800000026156,,1,5,2,0,0.5120000000000001,0.512,2,1
c06_s01_cov050_seed00000015_bw000,c06_s01_cov050_seed00000015,flip,fast_gate,6,1,measured,0.5,0.0,,15,X,Y,3,1,5,5,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 W->Y X->C02 X->Y C00-X C04-C05,0.00020750000000013813,0.0,0.00020750000000013813,,1,5,2,0,0.8435,1.687,3,1
c06_s01_cov050_seed00000015_bw010,c06_s01_cov050_seed00000015,flip,fast_gate,6,1,measured,0.5,0.1,,15,X,Y,3,1,5,5,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 W->Y X->C02 X->Y C00-X C04-C05,0.00019187500000228397,0.0,0.00019187500000228397,,1,5,2,0,0.827,1.654,3,1
c06_s01_cov050_seed00000015_bw025,c06_s01_cov050_seed00000015,flip,fast_gate,6,1,measured,0.5,0.25,,15,X,Y,3,5,3,3,0.6666666666666666,1,W,0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y W->Y X->Y C00-X C02-C03 C02-X C04-C05,0.00025108299999487826,0.0,0.00025108299999487826,,1,3,2,0,0.0,0.0,3,0
c06_s01_cov050_seed00000016_bw000,c06_s01_cov050_seed00000016,flip,fast_gate,6,1,measured,0.5,0.0,,16,X,Y,3,0,6,6,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 W->Y X->C02 X->C03 X->C04 X->Y C00-X,0.0004623329999997594,0.0,0.0004623329999997594,,1,6,3,0,0.24258160237388723,0.48516320474777447,3,1
c06_s01_cov050_seed00000016_bw010,c06_s01_cov050_seed00000016,flip,fast_gate,6,1,measured,0.5,0.1,,16,X,Y,3,0,6,6,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 W->Y X->C02 X->C03 X->C04 X->Y C00-X,0.00022883400000139886,0.0,0.00022883400000139886,,1,6,3,0,0.23813056379821956,0.4762611275964392,3,1
c06_s01_cov050_seed00000016_bw025,c06_s01_cov050_seed00000016,flip,fast_gate,6,1,measured,0.5,0.25,,16,X,Y,3,2,6,6,0.6666666666666666,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C03->C02 W->Y X->C02 X->C03 X->C04 X->Y C00-X,0.00025537499999472857,0.0,0.00025537499999472857,,1,6,3,0,0.2526475037821483,0.5052950075642966,3,0
c06_s01_cov050_seed00000017_bw000,c06_s01_cov050_seed00000017,flip,fast_gate,6,1,measured,0.5,0.0,,17,X,Y,4,2,5,5,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 W->Y X->C05 X->Y C00-X C02-X C03-C04,0.00029766699999989044,0.0,0.00029766699999989044,,1,5,2,0,0.42313428721840707,1.5200792263693903,4,0
c06_s01_cov050_seed00000017_bw010,c06_s01_cov050_seed00000017,flip,fast_gate,6,1,measured,0.5,0.1,,17,X,Y,4,2,5,5,0.7,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C03 C02->C04 W->Y X->C05 X->Y C00-X C02-X C03-C04,0.00028475000000227624,0.0,0.00028475000000227624,,1,5,2,0,0.4271121018113039,1.539022321352995,4,0
