instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c12_s01_cov050_seed00000011_bw000,c12_s01_cov050_seed00000011,flip,fast_gate,12,1,measured,0.5,0.0,,11,X,Y,7,2,12,12,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C05 C00->C06 C00->C07 C00->Y C02->C10 C04->C10 C05->C09 C07->C08 C09->C11 W->Y X->Y C00-X C02-C04 C03-C06,0.0006980830000031801,0.0,0.0006980830000031801,,1,12,2,0,0.9725999999999999,1.863,7,5
c12_s01_cov050_seed00000012_bw000,c12_s01_cov050_seed00000012,flip,fast_gate,12,1,measured,0.5,0.0,,12,X,Y,8,4,11,11,0.8333333333333334,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->C09 C00->Y C02->C10 C03->C11 C06->C07 C06->C08 W->Y X->C02 X->Y C00-X C03-X C04-C05 C04-C06 C05-C09,0.0011681670000029953,0.0,0.0011681670000029953,,1,11,2,0,0.2225028743048875,1.541542504516765,8,5
c12_s01_cov050_seed00000013_bw000,c12_s01_cov050_seed00000013,flip,fast_gate,12,1,measured,0.5,0.0,,13,X,Y,8,1,14,14,0.8333333333333334,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C03->C04 C03->C06 C04->C06 C04->C09 C04->C11 C05->C07 C05->C08 C06->C09 C06->C10 W->Y X->C02 X->C05 X->Y C00-X C07-C08,0.0010261670000062395,0.0,0.0010261670000062395,,1,14,3,0,0.04782608695652174,0.4782608695652174,8,1
c12_s01_cov050_seed00000014_bw000,c12_s01_cov050_seed00000014,flip,fast_gate,12,1,measured,0.5,0.0,,14,X,Y,6,1,11,11,0.8,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C03 C04->C05 C04->C09 C05->C07 C06->C08 C06->C10 C08->C11 W->Y X->C04 X->Y C00-X C05-C09,0.0005761670000055119,0.0,0.0005761670000055119,,1,11,2,0,0.18621502209131074,0.9310751104565538,6,3
c12_s01_cov050_seed00000015_bw000,c12_s01_cov050_seed00000015,flip,fast_gate,12,1,measured,0.5,0.0,,15,X,Y,6,1,11,11,0.8,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->C09 C00->Y C02->C03 C03->C08 C04->C06 C04->C07 C08->C10 C09->C11 W->Y X->C02 X->Y C00-X C04-C05,0.0006201249999975289,0.0,0.0006201249999975289,,1,11,2,0,0.257042962198426,1.28521481099213,6,3
c12_s01_cov050_seed00000016_bw000,c12_s01_cov050_seed00000016,flip,fast_gate,12,1,measured,0.5,0.0,,16,X,Y,7,2,12,12,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C08 C00->C09 C00->Y C02->C03 C02->C05 C04->C11 C06->C07 C06->C10 W->Y X->C02 X->C03 X->C04 X->Y C00-X C06-C08 C06-C09,0.0008894999999995434,0.0,0.0008894999999995434,,1,12,3,0,0.7450574492531598,2.162387679344784,7,4
c12_s01_cov050_seed00000017_bw000,c12_s01_cov050_seed00000017,flip,fast_gate,12,1,measured,0.5,0.0,,17,X,Y,8,3,13,13,0.8421052631578947,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C08 C00->Y C02->C03 C02->C04 C02->C07 C03->C04 C03->C09 C04->C09 C05->C06 C07->C10 C07->C11 W->Y X->C05 X->Y C00-X C02-X C08-X C10-C11,0.0014015000000000555,0.0,0.0014015000000000555,,1,13,3,0,0.3156638702019747,2.586357577521755,8,2
c12_s01_cov050_seed00000018_bw000,c12_s01_cov050_seed00000018,flip,fast_gate,12,1,measured,0.5,0.0,,18,X,Y,7,3,11,11,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->Y C03->C05 C03->C06 C03->C07 C03->C08 C03->C11 C05->C09 C07->C10 W->Y X->C02 X->Y C00-X C03-X C05-C07 C08-C11,0.0011412079999928437,0.0,0.0011412079999928437,,1,11,2,0,0.25967512318670966,1.7095326407269364,7,3
c12_s01_cov050_seed00000019_bw000,c12_s01_cov050_seed00000019,flip,fast_gate,12,1,measured,0.5,0.0,,19,X,Y,6,0,12,12,0.8,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C02->C08 C04->C06 C04->C10 C05->C07 C06->C09 C10->C11 W->Y X->C02 X->C03 X->Y C00-X,0.0005848750000012615,0.0,0.0005848750000012615,,1,12,3,0,0.866169438939836,2.3308471946991802,6,3
c12_s01_cov050_seed00000020_bw000,c12_s01_cov050_seed00000020,flip,fast_gate,12,1,measured,0.5,0.0,,20,X,Y,8,3,12,12,0.8333333333333334,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C06 C00->C07 C00->C09 C00->C10 C00->Y C02->C05 C02->C11 C07->C08 W->Y X->C02 X->C05 X->Y C00-X C03-X C04-C09 C07-C10,0.001254583999994452,0.0,0.001254583999994452,,1,12,3,0,0.7573400318979269,2.411518341307815,8,5
c12_s01_cov050_seed00000021_bw000,c12_s01_cov050_seed00000021,flip,fast_gate,12,1,measured,0.5,0.0,,21,X,Y,7,3,11,11,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->Y C02->C03 C04->C07 C04->C08 C06->C09 C06->C10 C09->C11 W->Y X->C04 X->Y C00-X C06-X C07-C08 C09-C10,0.0008633329999980788,0.0,0.0008633329999980788,,1,11,2,0,0.16780984972474333,0.9560705252194613,7,3
c12_s01_cov050_seed00000022_bw000,c12_s01_cov050_seed00000022,flip,fast_gate,12,1,measured,0.5,0.0,,22,X,Y,6,3,10,10,0.8125,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C07 C00->C08 C00->Y C02->C04 C03->C11 C04->C09 C05->C06 W->Y X->Y C00-C10 C00-X C02-X C03-X,0.0008227079999869602,0.0,0.0008227079999869602,,1,10,2,0,0.1678,0.839,6,4
c12_s01_cov050_seed00000023_bw000,c12_s01_cov050_seed00000023,flip,fast_gate,12,1,measured,0.5,0.0,,23,X,Y,7,3,11,11,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C06 C00->C07 C00->C09 C00->Y C02->C04 C05->C08 C05->C11 W->Y X->C10 X->Y C00-X C02-C03 C02-C06 C06-C09,0.0007542920000105369,0.0,0.0007542920000105369,,1,11,2,0,0.969,1.845,7,5
c12_s01_cov050_seed00000024_bw000,c12_s01_cov050_seed00000024,flip,fast_gate,12,1,measured,0.5,0.0,,24,X,Y,6,2,11,11,0.8125,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C04 C00->C06 C00->Y C02->C05 C03->C08 C06->C07 C06->C11 C07->C09 C07->C10 W->Y X->Y C00-X C03-C06 C09-C10,0.0008454580000147871,0.0,0.0008454580000147871,,1,11,2,0,0.9603406326034063,1.8017031630170317,6,4
c12_s01_cov050_seed00000025_bw000,c12_s01_cov050_seed00000025,flip,fast_gate,12,1,measured,0.5,0.0,,25,X,Y,8,1,15,15,0.8421052631578947,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->Y C02->C03 C02->C04 C02->C06 C02->C09 C03->C06 C03->C10 C05->C11 C06->C10 W->Y X->C04 X->C07 X->C08 X->Y C00-X C02-X,0.0010587079999879734,0.0,0.0010587079999879734,,1,15,3,0,0.8914840872504641,3.150795928684417,8,4
c12_s01_cov050_seed00000026_bw000,c12_s01_cov050_seed00000026,flip,fast_gate,12,1,measured,0.5,0.0,,26,X,Y,8,3,13,13,0.8421052631578947,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C09 C00->C10 C00->Y C02->C04 C02->C05 C03->C06 C03->C07 C04->C08 C06->C07 C07->C11 W->Y X->C06 X->Y C00-X C02-X C03-X C09-C10,0.0012458750000234886,0.0,0.0012458750000234886,,1,13,2,0,0.19718577945571814,1.3923706150700017,8,5
c12_s01_cov050_seed00000027_bw000,c12_s01_cov050_seed00000027,flip,fast_gate,12,1,measured,0.5,0.0,,27,X,Y,7,1,13,13,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C07 C00->Y C02->C03 C02->C04 C02->C06 C03->C07 C05->C09 C07->C08 W->Y X->C05 X->C10 X->C11 X->Y C00-X C04-C06,0.0015347499999904812,0.0,0.0015347499999904812,,1,13,3,0,0.9194935744439349,3.5206760633459537,7,3
c12_s01_cov050_seed00000028_bw000,c12_s01_cov050_seed00000028,flip,fast_gate,12,1,measured,0.5,0.0,,28,X,Y,6,2,11,11,0.8125,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C02->C04 C02->C06 C02->C11 C06->C07 C06->C08 C06->C10 C07->C09 W->Y X->C02 X->Y C00-X C03-C04 C08-C10,0.0013626249999845186,0.0,0.0013626249999845186,,1,11,2,0,0.09915014164305949,0.49575070821529743,6,3
c12_s01_cov050_seed00000029_bw000,c12_s01_cov050_seed00000029,flip,fast_gate,12,1,measured,0.5,0.0,,29,X,Y,8,1,14,14,0.8333333333333334,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C04 C02->C05 C02->C06 C04->C07 C07->C09 C07->C11 W->Y X->C02 X->C04 X->C05 X->C07 X->C08 X->C10 X->Y C00-X C09-C11,0.0009467499999971096,0.0,0.0009467499999971096,,1,14,4,0,0.21224588401121816,1.675556185244925,8,3
c12_s01_cov050_seed00000030_bw000,c12_s01_cov050_seed00000030,flip,fast_gate,12,1,measured,0.5,0.0,,30,X,Y,7,1,13,13,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C06 C00->C08 C00->Y C02->C03 C02->C04 C03->C08 C04->C11 C05->C09 C06->C10 W->Y X->C07 X->Y C00-X C05-C06,0.0015893340000161515,0.0,0.0015893340000161515,,1,13,3,0,0.9484282806300011,2.681631849009878,7,4
c12_s01_cov050_seed00000031_bw000,c12_s01_cov050_seed00000031,flip,fast_gate,12,1,measured,0.5,0.0,,31,X,Y,8,2,13,13,0.8333333333333334,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C05 C00->C06 C00->Y C02->C03 C02->C05 C02->C08 C02->C11 C05->C06 C05->C09 C06->C07 W->Y X->C10 X->Y C00-X C02-X C03-C11,0.001070583999990049,0.0,0.001070583999990049,,1,13,3,0,0.7287279843444228,2.3158512720156557,8,5
c12_s01_cov050_seed00000032_bw000,c12_s01_cov050_seed00000032,flip,fast_gate,12,1,measured,0.5,0.0,,32,X,Y,6,0,11,11,0.7857142857142857,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C04->C06 C04->C09 C05->C10 C06->C07 C06->C11 C07->C08 W->Y X->C02 X->C04 X->C05 X->Y C00-X,0.0005217910000112624,0.0,0.0005217910000112624,,1,11,2,0,0.09905362776025237,0.4952681388012618,6,3
c12_s01_cov050_seed00000033_bw000,c12_s01_cov050_seed00000033,flip,fast_gate,12,1,measured,0.5,0.0,,33,X,Y,8,0,15,15,0.8333333333333334,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C04->C08 C04->C09 C05->C06 C05->C07 C06->C07 C08->C10 C10->C11 W->Y X->C02 X->C03 X->C04 X->C05 X->C08 X->C09 X->C10 X->Y C00-X,0.0008670830000028218,0.0,0.0008670830000028218,,1,15,5,0,0.1742670856619113,1.321411014099428,8,2
c12_s01_cov050_seed00000034_bw000,c12_s01_cov050_seed00000034,flip,fast_gate,12,1,measured,0.5,0.0,,34,X,Y,6,2,11,11,0.8125,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C02->C04 C03->C07 C04->C06 C04->C08 C06->C09 C06->C10 C09->C11 W->Y X->C05 X->Y C00-X C03-X C09-C10,0.0014166249999902902,0.0,0.0014166249999902902,,1,11,2,0,0.5946365843950546,1.927311362342245,6,3
c12_s01_cov050_seed00000035_bw000,c12_s01_cov050_seed00000035,flip,fast_gate,12,1,measured,0.5,0.0,,35,X,Y,6,1,12,12,0.8125,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->Y C02->C04 C02->C05 C06->C08 C08->C09 W->Y X->C03 X->C07 X->C10 X->C11 X->Y C00-X C07-C11,0.0007064170000035119,0.0,0.0007064170000035119,,1,12,3,0,0.9116103628468389,2.5580518142341946,6,3
c12_s01_cov050_seed00000036_bw000,c12_s01_cov050_seed00000036,flip,fast_gate,12,1,measured,0.5,0.0,,36,X,Y,6,2,11,11,0.8125,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C07 C00->Y C02->C05 C02->C11 C03->C04 C04->C10 C05->C06 W->Y X->C08 X->C09 X->Y C00-X C03-C07 C05-C11,0.0008965840000030312,0.0,0.0008965840000030312,,1,11,2,0,0.947289156626506,2.73644578313253,6,3
c12_s01_cov050_seed00000037_bw000,c12_s01_cov050_seed00000037,flip,fast_gate,12,1,measured,0.5,0.0,,37,X,Y,8,2,14,14,0.8421052631578947,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C08 C00->C11 C00->Y C02->C03 C03->C04 C03->C05 C03->C06 C04->C10 C05->C07 C06->C07 C06->C09 C07->C09 W->Y X->Y C00-X C05-C06 C11-X,0.0010535830000151236,0.0,0.0010535830000151236,,1,14,3,0,0.8798267881988812,3.123054206775137,8,4
c12_s01_cov050_seed00000038_bw000,c12_s01_cov050_seed00000038,flip,fast_gate,12,1,measured,0.5,0.0,,38,X,Y,7,1,13,13,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C10 C00->Y C03->C05 C03->C06 C03->C08 C03->C11 C05->C07 C05->C08 W->Y X->C03 X->C04 X->C05 X->C09 X->Y C00-X C02-X,0.0014772499999935462,0.0,0.0014772499999935462,,1,13,3,0,0.18173691068720227,1.0610514173413368,7,3
c12_s01_cov050_seed00000039_bw000,c12_s01_cov050_seed00000039,flip,fast_gate,12,1,measured,0.5,0.0,,39,X,Y,8,2,13,13,0.8333333333333334,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C08 C04->C05 C05->C06 C05->C09 C05->C10 C06->C09 C10->C11 W->Y X->C02 X->C04 X->C05 X->C07 X->Y C00-X C03-X C06-C10,0.0011982089999946766,0.0,0.0011982089999946766,,1,13,4,0,0.17103008776302026,1.2916962264674117,8,2
c12_s01_cov050_seed00000001_bw010,c12_s01_cov050_seed00000001,flip,fast_gate,12,1,measured,0.5,0.1,,1,X,Y,6,5,11,11,0.8,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C08 C00->C09 C00->Y C03->C00 C03->C04 C03->X C04->C05 C05->C07 C08->C10 W->Y X->C06 X->Y C00-X C03-C11,0.0013325829999644156,0.0,0.0013325829999644156,,1,11,4,0,0.6130673272582501,1.2535388834822614,6,4
c12_s01_cov050_seed00000002_bw010,c12_s01_cov050_seed00000002,flip,fast_gate,12,1,measured,0.5,0.1,,2,X,Y,7,5,13,13,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C06 C00->C07 C00->Y C02->C00 C02->C09 C02->X C05->C08 C10->C11 W->Y X->C04 X->C07 X->C10 X->Y C00-X C05-C06,0.0016138330000217138,0.0,0.0016138330000217138,,1,13,4,0,0.5805485644667445,1.8598611756784917,7,4
c12_s01_cov050_seed00000006_bw010,c12_s01_cov050_seed00000006,flip,fast_gate,12,1,measured,0.5,0.1,,6,X,Y,6,2,12,12,0.8,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C11 C00->Y C02->C04 C02->C06 C04->C07 C08->C03 C08->C10 W->Y X->C03 X->C05 X->C08 X->C09 X->Y C00-X,0.0011803749999899082,0.0,0.0011803749999899082,,1,12,3,0,0.9192492939853952,2.5962464699269767,6,3
