instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac_n200,AUC_frac_n1000,AUC_frac_usable_n1000,n_depths_evaluated_n200,n_depths_evaluated_n1000,n_usable_depths_n200,n_usable_depths_n1000,se_auc_frac_n200,se_auc_frac_n1000
c06_s01_cov100_seed00000042_bw025,c06_s01_cov100_seed00000042,flip,fast_gate,6,1,1.0,0.25,42,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C02->C03 C02->C04 W->Y X->Y C00-C02 C00-X C02-C05,0.001011874999903739,0.0,0.001011874999903739,,5,24,10,0,0.7924981245311329,0.7344230482161519,0.7344230482161519,6,6,4,4,0.04405963684379687,0.02195027801816086
c06_s01_cov100_seed00000047_bw025,c06_s01_cov100_seed00000047,flip,fast_gate,6,1,1.0,0.25,47,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y C02->C03 W->Y X->Y C00-C05 C00-X,0.0003310419999706937,0.0,0.0003310419999706937,,2,9,3,0,0.9344262295081969,0.9324675324675326,0.9324675324675326,5,5,2,3,0.012021043517241991,0.00538934113249794
c06_s01_cov100_seed00000048_bw025,c06_s01_cov100_seed00000048,flip,fast_gate,6,1,1.0,0.25,48,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C03->C05 W->Y X->C03 X->Y C00-C04 C00-X,0.00032470800010742096,0.0,0.00032470800010742096,,2,9,3,0,0.4,0.40731707317073174,0.40731707317073174,5,5,3,4,0.01386750490563073,0.006965581039694885
c06_s01_cov100_seed00000054_bw025,c06_s01_cov100_seed00000054,flip,fast_gate,6,1,1.0,0.25,54,X,Y,7,4,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C02->C05 C03->C04 W->Y X->Y C00-C02 C00-C03 C00-X,0.002778041000055964,0.0,0.002778041000055964,,12,66,28,0,0.4625,0.44105263157894736,0.7936842105263158,7,7,2,3,0.019515618744994995,0.009355370785328672
c06_s01_cov100_seed00000057_bw025,c06_s01_cov100_seed00000057,flip,fast_gate,6,1,1.0,0.25,57,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C03->C04 W->Y X->Y C00-C02 C00-X C05-X,0.0012590420001288294,0.0,0.0012590420001288294,,6,29,12,0,0.43928571428571433,0.43562500000000004,0.43562500000000004,6,6,2,4,0.009229618630166095,0.0037859603925226165
c06_s01_cov100_seed00000059_bw025,c06_s01_cov100_seed00000059,flip,fast_gate,6,1,1.0,0.25,59,X,Y,8,4,8,0.7272727272727273,1,W,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C04->C05 W->Y X->C03 X->C04 X->Y C00-X C02-X,0.0011958750001213048,0.0,0.0011958750001213048,,3,22,8,0,0.3243386243386243,0.3351648351648352,0.3351648351648352,8,8,2,7,0.013868914945453784,0.00848429512023033
c06_s01_cov100_seed00000062_bw025,c06_s01_cov100_seed00000062,flip,fast_gate,6,1,1.0,0.25,62,X,Y,5,2,5,0.625,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->Y W->Y X->C03 X->C05 X->Y C00-X,0.0002629580001212162,0.0,0.0002629580001212162,,1,5,4,0,0.1951219512195122,0.19563025210084034,0.19563025210084034,5,5,2,2,0.0128986069450589,0.005857965932176811
c06_s03_cov100_seed00000002_bw025,c06_s03_cov100_seed00000002,flip,fast_gate,6,3,1.0,0.25,2,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C05 C02->C04 W->Y X->Y C01-C02 C02-X C04-X,0.001452500000141299,0.0,0.001452500000141299,,7,34,15,0,0.4,0.4,0.4,6,6,2,4,0.0,0.0
c06_s03_cov100_seed00000005_bw025,c06_s03_cov100_seed00000005,flip,fast_gate,6,3,1.0,0.25,5,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C04 C04->C05 W->Y X->Y C01-C02 C02-X,0.00034374999995634425,0.0,0.00034374999995634425,,2,9,4,0,0.925,0.9114285714285714,0.9114285714285714,5,5,2,3,0.015309310892394864,0.006855441965920575
c06_s03_cov100_seed00000008_bw025,c06_s03_cov100_seed00000008,flip,fast_gate,6,3,1.0,0.25,8,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C05 C02->C04 W->Y X->Y C01-C02 C02-X,0.0004892909998943651,0.0,0.0004892909998943651,,3,13,7,0,0.6410256410256411,0.6366120218579233,0.6366120218579233,5,5,2,2,0.05602642711623006,0.025853809481513133
c06_s03_cov100_seed00000011_bw025,c06_s03_cov100_seed00000011,flip,fast_gate,6,3,1.0,0.25,11,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C01->C00 W->Y X->Y C01-C02 C02-X,0.00034879200006798783,0.0,0.00034879200006798783,,2,9,4,0,0.7586206896551723,0.7589403973509934,0.7589403973509934,5,5,2,2,0.043688068634518414,0.019139777745203493
c06_s03_cov100_seed00000012_bw025,c06_s03_cov100_seed00000012,flip,fast_gate,6,3,1.0,0.25,12,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C02', 'C04'), ('C05', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.00102100000003702,0.016735083999947165,0.017756083999984185,,8,28,8,0,0.7809873949579831,0.7596661290876024,0.7596661290876024,6,6,3,5,0.025023143399157816,0.010976811724595522
c06_s03_cov100_seed00000018_bw025,c06_s03_cov100_seed00000018,flip,fast_gate,6,3,1.0,0.25,18,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C01->C00 C01->C05 C02->C01 W->Y X->C04 X->Y C02-X,0.00020600000016202102,0.0,0.00020600000016202102,,1,6,2,0,0.8163590545427191,0.7980261538404826,0.7980261538404826,6,6,2,4,0.01780320021486283,0.008408983099193032
c06_s03_cov100_seed00000019_bw025,c06_s03_cov100_seed00000019,flip,fast_gate,6,3,1.0,0.25,19,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C04 C02->C05 C05->C04 W->Y X->Y C01-C02 C02-X,0.0005680419999407604,0.0,0.0005680419999407604,,3,16,7,0,0.9362731152204837,0.9249359544804896,0.9249359544804896,6,6,3,4,0.012745073798311251,0.006469392248630869
c06_s03_cov100_seed00000020_bw025,c06_s03_cov100_seed00000020,flip,fast_gate,6,3,1.0,0.25,20,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C01->C00 C01->C05 C02->C01 W->Y X->C04 X->Y C02-X,0.00024533300006623904,0.0,0.00024533300006623904,,1,6,2,0,0.7955366578832415,0.799377989684332,0.799377989684332,6,6,2,4,0.019046891745160235,0.008341496101995239
c06_s03_cov100_seed00000024_bw025,c06_s03_cov100_seed00000024,flip,fast_gate,6,3,1.0,0.25,24,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C04 C01->C05 W->Y X->Y C01-C02 C02-X,0.0006603339998036972,0.0,0.0006603339998036972,,4,17,11,0,0.3,0.3,0.3,5,5,1,2,0.0,0.0
c06_s03_cov100_seed00000042_bw025,c06_s03_cov100_seed00000042,flip,fast_gate,6,3,1.0,0.25,42,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'C05'), ('X', 'Y'))",0.0006047500000931905,0.011264916999834895,0.011869666999928086,,4,12,4,0,0.7,0.7,0.7,5,5,2,5,0.0,0.0
c06_s03_cov100_seed00000048_bw025,c06_s03_cov100_seed00000048,flip,fast_gate,6,3,1.0,0.25,48,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0005015420001655002,0.012595124999961627,0.013096667000127127,,5,12,5,0,0.7,0.7,0.7,5,5,3,4,0.0,0.0
c06_s03_cov100_seed00000050_bw025,c06_s03_cov100_seed00000050,flip,fast_gate,6,3,1.0,0.25,50,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 W->Y X->C04 X->C05 X->Y C01-C02 C02-X,0.0004267500000878499,0.0,0.0004267500000878499,,2,9,4,0,0.3,0.3,0.3,5,5,2,3,0.0,0.0
c06_s03_cov100_seed00000052_bw025,c06_s03_cov100_seed00000052,flip,fast_gate,6,3,1.0,0.25,52,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 W->Y X->C04 X->C05 X->Y C01-C02 C02-X,0.00030429200000980927,0.0,0.00030429200000980927,,2,9,4,0,0.3,0.3,0.3,5,5,2,3,0.0,0.0
c06_s03_cov100_seed00000054_bw025,c06_s03_cov100_seed00000054,flip,fast_gate,6,3,1.0,0.25,54,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C04 C01->C05 C05->C04 W->Y X->Y C01-C02 C02-X,0.0008540829999219568,0.0,0.0008540829999219568,,4,21,13,0,0.5977777777777777,0.6694325625916069,0.6694325625916069,6,6,2,3,0.05777785691669161,0.03016409393272238
c06_s03_cov100_seed00000058_bw025,c06_s03_cov100_seed00000058,flip,fast_gate,6,3,1.0,0.25,58,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C05 C02->C04 W->Y X->Y C01-C02 C02-C05 C02-X,0.0011743329998807894,0.0,0.0011743329998807894,,6,29,12,0,0.7107142857142856,0.7268190298507464,0.7268190298507464,6,6,2,4,0.04813864058322759,0.021899358663386357
c06_s03_cov100_seed00000067_bw025,c06_s03_cov100_seed00000067,flip,fast_gate,6,3,1.0,0.25,67,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C04 C02->C05 W->Y X->Y C01-C02 C02-X C04-X,0.0010014590000082535,0.0,0.0010014590000082535,,5,25,10,0,0.42142857142857143,0.425503355704698,0.425503355704698,6,6,2,4,0.007754430690597278,0.00357086872879954
c06_s03_cov100_seed00000074_bw025,c06_s03_cov100_seed00000074,flip,fast_gate,6,3,1.0,0.25,74,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C04', 'C05'), ('W', 'Y'), ('X', 'Y'))",0.0006440829999974085,0.01229050000006282,0.012934583000060229,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s03_cov100_seed00000078_bw025,c06_s03_cov100_seed00000078,flip,fast_gate,6,3,1.0,0.25,78,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C04 C02->C05 W->Y X->Y C01-C02 C02-X,0.00033308299998680013,0.0,0.00033308299998680013,,2,9,4,0,0.7375,0.742611683848797,0.742611683848797,5,5,2,2,0.04236075534914362,0.019786061602235512
c06_s03_cov100_seed00000081_bw025,c06_s03_cov100_seed00000081,flip,fast_gate,6,3,1.0,0.25,81,X,Y,6,4,6,0.6666666666666666,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C04 C02->C05 C04->C00 W->Y X->Y C01-C02 C02-X,0.0008333749999565043,0.0,0.0008333749999565043,,4,21,10,0,0.7332467532467535,0.7485908109774897,0.7485908109774897,6,6,3,3,0.051278559041052205,0.024463617534144267
c06_s03_cov100_seed00000084_bw025,c06_s03_cov100_seed00000084,flip,fast_gate,6,3,1.0,0.25,84,X,Y,5,2,5,0.625,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C04 W->Y X->C05 X->Y C01-C02 C02-X,0.00034408299984534096,0.0,0.00034408299984534096,,2,9,4,0,0.41219512195121955,0.40943396226415096,0.40943396226415096,5,5,2,3,0.01550080957806672,0.006837397288386757
c06_s05_cov100_seed00000011_bw025,c06_s05_cov100_seed00000011,flip,fast_gate,6,5,1.0,0.25,11,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0006854169998860016,0.010561999999936234,0.011247416999822235,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000015_bw025,c06_s05_cov100_seed00000015,flip,fast_gate,6,5,1.0,0.25,15,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0006081670001094608,0.011049041999967812,0.011657209000077273,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000019_bw025,c06_s05_cov100_seed00000019,flip,fast_gate,6,5,1.0,0.25,19,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.000595541999928173,0.010412583000061204,0.011008124999989377,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000022_bw025,c06_s05_cov100_seed00000022,flip,fast_gate,6,5,1.0,0.25,22,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0006089169999086153,0.011649499999975887,0.012258416999884503,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000029_bw025,c06_s05_cov100_seed00000029,flip,fast_gate,6,5,1.0,0.25,29,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0006152500000098371,0.010609374999830834,0.011224624999840671,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000038_bw025,c06_s05_cov100_seed00000038,flip,fast_gate,6,5,1.0,0.25,38,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0007126250000055734,0.010614708000048267,0.01132733300005384,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000041_bw025,c06_s05_cov100_seed00000041,flip,fast_gate,6,5,1.0,0.25,41,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0006187500000578439,0.011369041999842011,0.011987791999899855,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000046_bw025,c06_s05_cov100_seed00000046,flip,fast_gate,6,5,1.0,0.25,46,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.000606500000003507,0.011345166999944922,0.01195166699994843,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000048_bw025,c06_s05_cov100_seed00000048,flip,fast_gate,6,5,1.0,0.25,48,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0006062500001462467,0.011209499999949912,0.011815750000096159,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000054_bw025,c06_s05_cov100_seed00000054,flip,fast_gate,6,5,1.0,0.25,54,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0006507079999664711,0.01118570800008456,0.011836416000051031,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c06_s05_cov100_seed00000055_bw025,c06_s05_cov100_seed00000055,flip,fast_gate,6,5,1.0,0.25,55,X,Y,5,2,5,0.625,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('W', 'Y'), ('X', 'Y'))",0.0006730830000378774,0.011794915999871591,0.012467998999909469,,7,19,7,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
