instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c12_s01_cov050_seed00000039_bw025,c12_s01_cov050_seed00000039,flip,fast_gate,12,1,measured,0.5,0.25,,39,X,Y,8,9,10,10,0.8333333333333334,1,W,0.25,2,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C08 C05->C04 C05->C06 C05->C09 C05->C10 C06->C09 C10->C11 W->Y X->C03 X->Y C00-X C02-X C04-X C05-X C06-C10 C07-X,0.001166208000000779,0.0,0.001166208000000779,,1,10,2,0,0.6771833477244517,2.705031857811317,8,4
c12_s01_cov050_seed00000041_bw025,c12_s01_cov050_seed00000041,flip,fast_gate,12,1,measured,0.5,0.25,,41,X,Y,6,6,12,12,0.8,1,W,0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C07 C03->C11 C04->C05 C04->C10 C05->C06 C05->C09 W->Y X->C02 X->C03 X->Y C00-X C04-C08 C04-X,0.0025154580000048554,0.0,0.0025154580000048554,,4,44,9,0,0.8093939393939393,2.4308080808080805,6,3
c12_s01_cov050_seed00000044_bw025,c12_s01_cov050_seed00000044,flip,fast_gate,12,1,measured,0.5,0.25,,44,X,Y,8,7,14,14,0.8333333333333334,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C06 C00->Y C02->C00 C02->X C03->C04 C03->C05 C03->C08 C04->C05 C07->C02 C08->C09 C09->C10 C09->C11 W->Y X->Y C00-X C10-C11,0.0009280840000087665,0.0,0.0009280840000087665,,1,14,4,0,0.8074027442652483,4.574027442652483,8,2
c12_s01_cov050_seed00000051_bw025,c12_s01_cov050_seed00000051,flip,fast_gate,12,1,measured,0.5,0.25,,51,X,Y,7,6,12,12,0.8235294117647058,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C07 C00->Y C02->C03 C03->C08 C04->C06 C04->C09 C07->C10 C08->C11 W->Y X->C04 X->Y C00-C02 C00-C03 C00-X C05-X C06-C09,0.0054167079999984935,0.0,0.0054167079999984935,,5,54,10,0,0.5108233369683751,3.3219738276990185,7,2
c12_s01_cov050_seed00000054_bw025,c12_s01_cov050_seed00000054,flip,fast_gate,12,1,measured,0.5,0.25,,54,X,Y,7,5,13,13,0.8235294117647058,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C07 C00->C08 C00->Y C02->C04 C02->C05 C02->C06 C02->C09 C03->C02 C03->C04 C04->C09 W->Y X->C10 X->Y C00-C03 C00-X C03-C11,0.001536249999986694,0.0,0.001536249999986694,,2,25,5,0,0.8598242340926946,2.672869206598586,7,4
c12_s01_cov050_seed00000056_bw025,c12_s01_cov050_seed00000056,flip,fast_gate,12,1,measured,0.5,0.25,,56,X,Y,8,9,14,14,0.8333333333333334,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C00 C02->C03 C02->C04 C02->C06 C02->C08 C02->C09 C02->X C04->C07 C04->C11 C05->C02 C05->C03 C06->C10 C08->C10 W->Y X->Y C00-X C06-C08,0.0008674170000091408,0.0,0.0008674170000091408,,1,14,4,0,0.2339643553540011,1.577405791302249,8,4
c12_s01_cov050_seed00000057_bw025,c12_s01_cov050_seed00000057,flip,fast_gate,12,1,measured,0.5,0.25,,57,X,Y,7,7,13,13,0.8235294117647058,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C02->C06 C02->C08 C03->C04 C03->C08 C04->C09 C07->C03 C09->C10 C10->C11 W->Y X->Y C00-C02 C00-X C02-C07 C05-X,0.011034874999978683,0.0,0.011034874999978683,,7,81,16,0,0.4409090909090909,2.7045454545454546,7,3
c12_s01_cov050_seed00000061_bw025,c12_s01_cov050_seed00000061,flip,fast_gate,12,1,measured,0.5,0.25,,61,X,Y,6,8,11,11,0.8125,1,W,0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C04->C06 C04->C07 C06->C09 C06->C10 C06->C11 W->Y X->C08 X->Y C00-X C03-C05 C03-X C06-C07 C09-C11,0.002635582999999997,0.0,0.002635582999999997,,3,30,5,0,0.2,1.0,6,0
c12_s01_cov050_seed00000062_bw025,c12_s01_cov050_seed00000062,flip,fast_gate,12,1,measured,0.5,0.25,,62,X,Y,6,5,12,12,0.8125,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C09 C00->Y C02->C10 C02->C11 C03->C07 C03->C08 C09->C02 W->Y X->C03 X->C05 X->C06 X->Y C00-C04 C00-X C10-C11,0.0029900000000111504,0.0,0.0029900000000111504,,3,34,5,0,0.9022960429897411,4.337567171470445,6,1
c12_s01_cov050_seed00000072_bw025,c12_s01_cov050_seed00000072,flip,fast_gate,12,1,measured,0.5,0.25,,72,X,Y,7,7,13,13,0.8235294117647058,2,"C00,W",0.0,0,0,3,0,3,True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C02'), ('C00', 'C04'), ('C00', 'C10'), ('C00', 'Y'), ('C02', 'C06'), ('C02', 'C07'), ('C04', 'C11'), ('C06', 'C08'), ('C08', 'C09'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.006953791999990244,0.0813040419999993,0.08825783399998954,,17,92,17,0,0.4444444444444445,2.7222222222222223,7,2
c12_s01_cov050_seed00000076_bw025,c12_s01_cov050_seed00000076,flip,fast_gate,12,1,measured,0.5,0.25,,76,X,Y,8,9,12,12,0.8333333333333334,1,W,0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C09 C00->Y C02->C04 C02->C08 C03->C04 C03->C05 C03->C07 C03->C08 C07->C10 W->Y X->C06 X->Y C00-X C02-C03 C02-X C03-C11 C05-C07 C07-C11,0.02782799999999952,0.0,0.02782799999999952,,17,177,54,0,0.3420495167483119,2.5289289024228783,8,4
c12_s01_cov050_seed00000077_bw025,c12_s01_cov050_seed00000077,flip,fast_gate,12,1,measured,0.5,0.25,,77,X,Y,7,5,13,13,0.8235294117647058,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C02->C03 C03->C04 C03->C11 C05->C09 C06->C07 C06->C09 C07->C10 W->Y X->C05 X->C06 X->Y C00-C02 C00-X C02-C08 C05-C06,0.0068392920000235335,0.0,0.0068392920000235335,,4,48,7,0,0.8894395280235987,4.327728613569321,7,2
c12_s01_cov050_seed00000090_bw025,c12_s01_cov050_seed00000090,flip,fast_gate,12,1,measured,0.5,0.25,,90,X,Y,7,6,14,14,0.8235294117647058,1,W,0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C05 C02->C06 C02->C08 C04->C11 C06->C09 C07->C11 C08->C10 W->Y X->C02 X->C03 X->C05 X->C08 X->Y C00-X C04-C07 C04-X,0.005563542000004418,0.0,0.005563542000004418,,7,90,21,0,0.7255511297931311,2.4720718074854533,7,4
c12_s01_cov050_seed00000093_bw025,c12_s01_cov050_seed00000093,flip,fast_gate,12,1,measured,0.5,0.25,,93,X,Y,7,5,13,13,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C07 C03->C11 C05->C02 C05->C06 C06->C08 C06->C09 C07->C03 C09->C10 W->Y X->C02 X->C04 X->C05 X->Y C00-X C08-C09,0.0017512500000123055,0.0,0.0017512500000123055,,1,13,4,0,0.17310033899868552,1.018414316352651,7,1
c12_s01_cov050_seed00000095_bw025,c12_s01_cov050_seed00000095,flip,fast_gate,12,1,measured,0.5,0.25,,95,X,Y,7,6,14,14,0.8235294117647058,2,"C00,W",0.0,0,0,3,0,3,True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C03'), ('C00', 'C08'), ('C00', 'C09'), ('C00', 'Y'), ('C02', 'C09'), ('C08', 'C10'), ('C08', 'C11'), ('W', 'Y'), ('X', 'C04'), ('X', 'C05'), ('X', 'C06'), ('X', 'C07'), ('X', 'Y'))",0.011919167000002062,0.10518995799998265,0.11710912499998472,,24,137,24,0,0.7216718266253871,3.961300309597523,7,2
c12_s01_cov050_seed00000096_bw025,c12_s01_cov050_seed00000096,flip,fast_gate,12,1,measured,0.5,0.25,,96,X,Y,6,7,11,11,0.8,1,W,0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C07 C00->Y C02->C03 C02->C09 C03->C04 C04->C08 C06->C11 W->Y X->C10 X->Y C00-X C02-C05 C02-X C09-X,0.002920834000008199,0.0,0.002920834000008199,,3,30,7,0,0.3284210526315789,1.6421052631578947,6,2
c12_s01_cov050_seed00000098_bw025,c12_s01_cov050_seed00000098,flip,fast_gate,12,1,measured,0.5,0.25,,98,X,Y,8,9,12,12,0.85,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->C06 C00->C07 C00->C08 C00->Y C03->C06 C03->C07 C05->C11 W->Y X->C09 X->Y C00-C02 C00-C03 C00-X C02-C03 C03-C10 C04-X C05-X C08-X,0.00823825000000511,0.0,0.00823825000000511,,4,44,9,0,0.389622641509434,2.8962264150943398,8,4
c12_s01_cov050_seed00000106_bw025,c12_s01_cov050_seed00000106,flip,fast_gate,12,1,measured,0.5,0.25,,106,X,Y,9,10,12,12,0.8571428571428571,1,W,0.2222222222222222,2,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C03 C02->C06 C02->C07 C02->C10 C06->C07 C08->C05 W->Y X->C02 X->C03 X->C10 X->Y C00-X C04-X C05-X C08-C09 C08-C11 C08-X C09-X,0.002146957999997312,0.0,0.002146957999997312,,1,12,2,0,0.02996845425867508,0.2996845425867508,9,2
c12_s01_cov050_seed00000116_bw025,c12_s01_cov050_seed00000116,flip,fast_gate,12,1,measured,0.5,0.25,,116,X,Y,6,6,11,11,0.8125,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C03->C04 C03->C09 C04->C05 C04->C08 C09->C10 C09->C11 W->Y X->C06 X->Y C00-C02 C00-X C02-C07 C04-C09 C10-C11,0.0023297919999833994,0.0,0.0023297919999833994,,3,30,4,0,0.9538461538461538,4.538461538461538,6,1
c12_s01_cov050_seed00000121_bw025,c12_s01_cov050_seed00000121,flip,fast_gate,12,1,measured,0.5,0.25,,121,X,Y,6,6,13,13,0.8125,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C08 C00->Y C02->C00 C02->C05 C02->X C03->C04 C03->C11 C06->C09 C06->C10 C07->C03 W->Y X->C03 X->C06 X->C07 X->Y C00-X,0.0007479579999767338,0.0,0.0007479579999767338,,1,13,5,0,0.27838790885087905,1.5472027021491321,6,2
c12_s01_cov050_seed00000126_bw025,c12_s01_cov050_seed00000126,flip,fast_gate,12,1,measured,0.5,0.25,,126,X,Y,9,12,12,12,0.8571428571428571,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C05 C00->C08 C00->C10 C00->Y C02->C11 C03->C02 C03->C11 C04->C03 C04->C10 W->Y X->Y C00-C04 C00-X C04-C06 C04-C07 C04-C09 C05-C08 C06-C07 C07-C09,0.003276290999963294,0.0,0.003276290999963294,,2,23,7,0,0.9755963990997749,4.755963990997749,9,4
c12_s01_cov050_seed00000133_bw025,c12_s01_cov050_seed00000133,flip,fast_gate,12,1,measured,0.5,0.25,,133,X,Y,6,6,11,11,0.8125,1,W,0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 C03->C04 C04->C06 C04->C08 C04->C09 C05->C03 C05->C07 C06->C10 C09->C11 W->Y X->Y C00-X C02-X C06-C09,0.0007911249999779102,0.0,0.0007911249999779102,,1,11,2,0,0.8749213821674042,4.374606910837021,6,1
c12_s01_cov050_seed00000135_bw025,c12_s01_cov050_seed00000135,flip,fast_gate,12,1,measured,0.5,0.25,,135,X,Y,7,6,14,14,0.8235294117647058,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C02->C00 C02->C05 C02->C09 C02->X C03->C04 C06->C08 C07->C11 C09->C05 W->Y X->C03 X->C04 X->C06 X->C10 X->Y C00-X,0.000872082999990198,0.0,0.000872082999990198,,1,14,6,0,0.3443043888868869,2.196041545697268,7,2
c12_s01_cov050_seed00000143_bw025,c12_s01_cov050_seed00000143,flip,fast_gate,12,1,measured,0.5,0.25,,143,X,Y,6,6,12,12,0.8,1,W,0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C04 C02->C10 C03->C05 C03->C11 C06->C08 W->Y X->C03 X->C06 X->C09 X->Y C00-X C02-C07 C02-X,0.002842709000049126,0.0,0.002842709000049126,,4,44,10,0,0.7840319361277445,2.364604125083167,6,3
c12_s01_cov050_seed00000151_bw025,c12_s01_cov050_seed00000151,flip,fast_gate,12,1,measured,0.5,0.25,,151,X,Y,6,8,11,11,0.8125,1,W,0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C03->C05 C03->C08 C03->C10 W->Y X->C02 X->C03 X->C06 X->C11 X->Y C00-X C04-C09 C04-X C05-C08 C06-C11,0.003048874999990403,0.0,0.003048874999990403,,3,30,8,0,0.6209832645901482,2.193523917887451,6,3
c12_s01_cov050_seed00000158_bw025,c12_s01_cov050_seed00000158,flip,fast_gate,12,1,measured,0.5,0.25,,158,X,Y,7,7,11,11,0.8235294117647058,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C10 C00->Y C02->C03 C02->C06 C02->C07 C02->C11 C06->C08 C08->C09 W->Y X->Y C00-C02 C00-X C02-C05 C03-C07 C06-C11 C10-X,0.011232875000018794,0.0,0.011232875000018794,,7,66,19,0,0.4225,2.6125,7,3
c12_s01_cov050_seed00000169_bw025,c12_s01_cov050_seed00000169,flip,fast_gate,12,1,measured,0.5,0.25,,169,X,Y,7,6,12,12,0.8235294117647058,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->C10 C00->Y C02->C11 C04->C03 C05->C07 C05->C10 W->Y X->C02 X->C03 X->C04 X->C06 X->Y C00-C05 C00-X C05-C08 C08-C09,0.0026832089999970776,0.0,0.0026832089999970776,,2,23,9,0,0.42511543517150585,2.67171509937861,7,2
c12_s01_cov050_seed00000184_bw025,c12_s01_cov050_seed00000184,flip,fast_gate,12,1,measured,0.5,0.25,,184,X,Y,7,6,12,12,0.8235294117647058,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C07 C00->C08 C00->C10 C00->Y C03->C10 C04->C06 C06->C09 C10->C11 W->Y X->C04 X->Y C00-C03 C00-C05 C00-X C02-C07 C03-C05,0.005558791999987989,0.0,0.005558791999987989,,4,44,7,0,0.9594405594405593,3.797202797202797,7,3
c12_s01_cov050_seed00000186_bw025,c12_s01_cov050_seed00000186,flip,fast_gate,12,1,measured,0.5,0.25,,186,X,Y,6,7,11,11,0.8,1,W,0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C03->C05 C03->C11 C05->C08 C06->C11 C07->C09 W->Y X->C07 X->Y C00-X C03-C06 C03-X C06-C10,0.006980459000033079,0.0,0.006980459000033079,,5,49,13,0,0.3326315789473684,1.663157894736842,6,2
c12_s01_cov050_seed00000189_bw025,c12_s01_cov050_seed00000189,flip,fast_gate,12,1,measured,0.5,0.25,,189,X,Y,8,7,15,15,0.8421052631578947,1,W,0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C06 C00->Y C02->C04 C02->C06 C02->C09 C04->C05 C04->C11 C06->C07 C06->C10 W->Y X->C02 X->C04 X->C05 X->Y C00-X C03-C08 C03-X C07-C10,0.004227417000038258,0.0,0.004227417000038258,,4,56,7,0,0.2004320276497696,1.6494815668202767,8,3
c12_s01_cov100_seed00000040_bw025,c12_s01_cov100_seed00000040,flip,fast_gate,12,1,measured,1.0,0.25,,40,X,Y,14,8,14,14,0.8235294117647058,1,W,0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->C11 C00->Y C03->C07 C04->C06 C04->C08 C04->C09 C06->C09 C06->C10 C08->C06 C08->C10 W->Y X->Y C00-X C02-C03 C02-X,0.012693874999968102,0.0,0.012693874999968102,,9,113,15,0,0.1875,2.875,14,6
c12_s01_cov100_seed00000087_bw025,c12_s01_cov100_seed00000087,flip,fast_gate,12,1,measured,1.0,0.25,,87,X,Y,14,8,14,14,0.8235294117647058,2,"C00,W",0.0,0,0,,1,3,True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C03', 'C02'), ('C05', 'C07'), ('C05', 'C09'), ('C05', 'C10'), ('C07', 'C09'), ('C09', 'C11'), ('W', 'Y'), ('X', 'C02'), ('X', 'C03'), ('X', 'C04'), ('X', 'C06'), ('X', 'Y'))",0.013002375000041866,0.08738191700001607,0.10038429200005794,,28,162,28,0,0.308974358974359,4.804029304029305,14,5
c12_s01_cov100_seed00000109_bw025,c12_s01_cov100_seed00000109,flip,fast_gate,12,1,measured,1.0,0.25,,109,X,Y,13,6,13,13,0.8125,1,W,0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C06 C00->Y C02->C09 C03->C07 C04->C08 C05->C03 C05->C10 C08->C11 W->Y X->C02 X->C03 X->C10 X->Y C00-X C05-X,0.003909999999905267,0.0,0.003909999999905267,,4,49,11,0,0.20512820512820512,2.871794871794872,13,7
